enterprise_id,application_number,kvic_branch_code,financial_year,application_date,sanction_date,disbursement_date,state,district,block,location_type,gender,category,age,education_level,is_physically_challenged,sector,activity,enterprise_status,previous_enterprise_id,project_cost_rs,margin_money_subsidy_rs,subsidy_percentage,bank_loan_amount_rs,beneficiary_contribution_rs,bank_name,bank_branch,employment_at_setup,male_employees,female_employees,current_employment,is_second_loan_availed,second_loan_date,upgraded_to_small_enterprise,upgrade_date,additional_employment_after_upgrade,operational_status,last_inspection_date,annual_turnover_rs,sustainability_score
PMEGP-2023-002617,APP-699923,KVIC-ASS-06,2025-26,2025-04-11,2025-06-20,2025-07-22,Assam,Dibrugarh,Dibrugarh-Block-4,Rural,Female,ST,40,Technical/ITI,False,Manufacturing,Paper & Paper Products,New,,1374664,384955.38,28.0,852242.22,137466.4,IndusInd Bank,IndusInd-Dibrugarh-3,5,3,2,3,False,,False,,0,Operational,2026-02-11,3042744.03,77
PMEGP-2024-002618,APP-452931,KVIC-HAR-07,2023-24,2023-11-04,2023-12-30,2024-01-27,Haryana,Faridabad,Faridabad-Block-5,Rural,Male,SC,43,Below 10th,False,Service,Business Services,New,,363220,108925.43,29.99,217972.57,36322.0,Union Bank of India,Union-Faridabad-4,7,3,4,7,False,,False,,0,Operational,2024-10-31,811668.5,69
PMEGP-2025-002619,APP-438724,KVIC-MAH-08,2025-26,2025-06-01,2025-08-13,2025-10-01,Maharashtra,Nagpur,Nagpur-Block-1,Rural,Male,ST,24,Technical/ITI,False,Service,Repair & Maintenance,New,,529125,148632.46,28.09,327580.04,52912.5,Bank of India,Bank-Nagpur-10,8,6,2,0,False,,False,,0,Closed,2026-04-15,0.0,31
PMEGP-2023-002620,APP-386947,KVIC-ASS-10,2024-25,2024-06-21,2024-07-24,2024-08-17,Assam,Dibrugarh,Dibrugarh-Block-5,Rural,Male,OBC,33,12th Pass,False,Service,Retail Trade,New,,711557,210804.81,29.63,429596.49,71155.7,Union Bank of India,Union-Dibrugarh-6,2,0,2,3,False,,False,,0,Operational,2025-04-17,905328.64,95
PMEGP-2024-002621,APP-293039,KVIC-HAR-15,2023-24,2023-12-20,2024-01-22,2024-03-14,Haryana,Karnal,Karnal-Block-5,Urban,Male,General,22,10th Pass,False,Service,Healthcare Services,New,,482937,89960.83,18.63,344682.47,48293.7,State Bank of India,State-Karnal-5,8,3,5,9,False,,False,,0,Operational,2024-10-02,1446319.24,65
PMEGP-2025-002622,APP-749839,KVIC-MAH-08,2024-25,2024-04-07,2024-06-05,2024-07-20,Maharashtra,Aurangabad,Aurangabad-Block-2,Urban,Female,SC,42,Technical/ITI,False,Manufacturing,Agro-based Products,New,,1006517,314191.05,31.22,591674.25,100651.7,Bank of Baroda,Bank-Aurangabad-8,10,7,3,11,False,,False,,0,Operational,2025-05-21,2592990.54,78
PMEGP-2023-002623,APP-471823,KVIC-WES-05,2025-26,2025-06-27,2025-08-12,2025-09-24,West Bengal,Kolkata,Kolkata-Block-4,Rural,Female,SC,49,12th Pass,False,Manufacturing,Metal Products,New,,2486031,750574.45,30.19,1486853.45,248603.1,Canara Bank,Canara-Kolkata-6,8,3,5,10,False,,False,,0,Operational,2026-08-12,2663184.98,94
PMEGP-2024-002624,APP-211924,KVIC-TAM-14,2023-24,2023-08-26,2023-10-24,2023-11-14,Tamil Nadu,Tiruchirappalli,Tiruchirappalli-Block-4,Rural,Female,OBC,27,12th Pass,False,Manufacturing,Leather Products,New,,1018128,287496.5,28.24,628818.7,101812.8,ICICI Bank,ICICI-Tiruchirappalli-4,12,8,4,12,False,,False,,0,Operational,2024-10-14,2796006.96,73
PMEGP-2025-002625,APP-287938,KVIC-TEL-12,2024-25,2024-11-23,2025-02-06,2025-02-24,Telangana,Warangal,Warangal-Block-1,Urban,Male,OBC,24,Technical/ITI,False,Service,Hotel & Restaurant,New,,417783,63490.23,15.2,312514.47,41778.3,Union Bank of India,Union-Warangal-4,7,2,5,0,False,,False,,0,Closed,2026-01-15,0.0,11
PMEGP-2023-002626,APP-557875,KVIC-TEL-11,2024-25,2024-06-20,2024-08-19,2024-10-12,Telangana,Karimnagar,Karimnagar-Block-5,Urban,Female,ST,53,10th Pass,False,Service,Healthcare Services,New,,668150,177157.96,26.51,424177.04,66815.0,Central Bank of India,Central-Karimnagar-4,3,1,2,2,False,,False,,0,Operational,2025-05-13,712659.57,84
PMEGP-2024-002627,APP-732997,KVIC-MAD-04,2025-26,2025-11-08,2025-12-10,2026-01-08,Madhya Pradesh,Bhopal,Bhopal-Block-5,Rural,Female,OBC,30,Graduate,False,Manufacturing,Chemical & Chemical Products,New,,1757146,606985.22,34.54,974446.18,175714.6,Canara Bank,Canara-Bhopal-10,8,3,5,11,False,,False,,0,Operational,2026-11-02,4517154.14,86
PMEGP-2025-002628,APP-191786,KVIC-MAH-06,2024-25,2024-08-26,2024-11-15,2024-12-11,Maharashtra,Mumbai,Mumbai-Block-4,Rural,Male,General,32,Below 10th,False,Service,Professional Services,New,,610618,167323.91,27.4,382232.29,61061.8,Axis Bank,Axis-Mumbai-6,6,3,3,5,False,,False,,0,Operational,2025-06-20,1978949.74,65
PMEGP-2023-002629,APP-851977,KVIC-KAR-07,2024-25,2024-08-20,2024-11-11,2024-12-12,Karnataka,Mangaluru,Mangaluru-Block-3,Urban,Male,SC,46,12th Pass,False,Manufacturing,Paper & Paper Products,New,,1026343,318799.42,31.06,604909.28,102634.3,Canara Bank,Canara-Mangaluru-3,12,6,6,16,False,,False,,0,Operational,2025-11-07,3089648.57,67
PMEGP-2024-002630,APP-365166,KVIC-ODI-15,2023-24,2023-06-15,2023-07-25,2023-09-22,Odisha,Bhubaneswar,Bhubaneswar-Block-1,Rural,Female,OBC,30,10th Pass,False,Manufacturing,Metal Products,New,,1334610,355958.95,26.67,845190.05,133461.0,IndusInd Bank,IndusInd-Bhubaneswar-9,6,4,2,9,False,,False,,0,Operational,2024-04-29,4017523.56,79
PMEGP-2025-002631,APP-633318,KVIC-BIH-11,2024-25,2024-04-25,2024-07-18,2024-09-11,Bihar,Muzaffarpur,Muzaffarpur-Block-5,Rural,Female,General,51,Below 10th,False,Manufacturing,Textile & Garments,New,,1761614,506050.32,28.73,1079402.28,176161.4,Canara Bank,Canara-Muzaffarpur-4,11,5,6,14,False,,False,,0,Under Observation,2025-05-04,934155.16,41
PMEGP-2023-002632,APP-114957,KVIC-ASS-07,2023-24,2023-04-23,2023-06-29,2023-07-16,Assam,Guwahati,Guwahati-Block-4,Urban,Female,General,29,12th Pass,False,Manufacturing,Rubber & Plastic Products,New,,2032775,357156.85,17.57,1472340.65,203277.5,Indian Bank,Indian-Guwahati-8,10,5,5,13,False,,False,,0,Operational,2024-03-24,6768090.03,77
PMEGP-2024-002633,APP-487633,KVIC-MAD-10,2025-26,2025-08-20,2025-10-15,2025-11-06,Madhya Pradesh,Indore,Indore-Block-5,Rural,Male,ST,50,Technical/ITI,False,Service,Retail Trade,New,,453052,126707.22,27.97,281039.58,45305.2,Union Bank of India,Union-Indore-5,8,4,4,12,False,,False,,0,Operational,2026-10-15,670687.82,71
PMEGP-2025-002634,APP-330916,KVIC-TEL-14,2024-25,2024-07-04,2024-09-17,2024-10-20,Telangana,Khammam,Khammam-Block-3,Urban,Male,General,54,12th Pass,False,Service,Entertainment Services,New,,268218,52447.37,19.55,188948.83,26821.8,Bank of India,Bank-Khammam-5,7,5,2,11,False,,False,,0,Operational,2025-06-08,883200.96,75
PMEGP-2023-002635,APP-226969,KVIC-KAR-17,2024-25,2024-11-25,2025-01-14,2025-03-01,Karnataka,Hubballi,Hubballi-Block-1,Rural,Male,OBC,44,Below 10th,False,Service,Entertainment Services,New,,964504,304671.66,31.59,563381.94,96450.4,Central Bank of India,Central-Hubballi-7,6,4,2,10,False,,False,,0,Operational,2025-11-27,2026361.08,87
PMEGP-2024-002636,APP-956700,KVIC-WES-01,2025-26,2025-08-23,2025-10-15,2025-12-06,West Bengal,Durgapur,Durgapur-Block-4,Rural,Male,SC,23,Technical/ITI,False,Service,Entertainment Services,New,,439773,110685.47,25.17,285110.23,43977.3,IndusInd Bank,IndusInd-Durgapur-4,5,2,3,8,False,,False,,0,Operational,2026-07-13,478415.53,70
PMEGP-2025-002637,APP-697026,KVIC-BIH-03,2023-24,2023-10-20,2024-01-05,2024-02-06,Bihar,Bhagalpur,Bhagalpur-Block-2,Urban,Female,SC,21,Post Graduate,False,Manufacturing,Handicrafts,New,,885900,268067.75,30.26,529242.25,88590.0,Bank of Baroda,Bank-Bhagalpur-6,4,2,2,6,False,,False,,0,Operational,2024-10-29,1735972.19,76
PMEGP-2023-002638,APP-603271,KVIC-TEL-05,2023-24,2024-01-26,2024-04-05,2024-05-13,Telangana,Warangal,Warangal-Block-4,Rural,Male,ST,35,Graduate,False,Manufacturing,Non-Metallic Products,New,,1366569,371538.81,27.19,858373.29,136656.9,State Bank of India,State-Warangal-5,4,2,2,6,False,,False,,0,Operational,2024-12-15,4403420.18,94
PMEGP-2024-002639,APP-550514,KVIC-TAM-02,2024-25,2024-09-05,2024-10-18,2024-11-05,Tamil Nadu,Salem,Salem-Block-4,Urban,Male,SC,55,Below 10th,False,Service,IT & ITES,New,,710331,243066.45,34.22,396231.45,71033.1,Bank of Baroda,Bank-Salem-3,6,4,2,6,False,,False,,0,Operational,2025-06-04,583136.68,65
PMEGP-2025-002640,APP-750047,KVIC-ODI-07,2023-24,2023-07-12,2023-09-03,2023-10-28,Odisha,Cuttack,Cuttack-Block-3,Urban,Male,General,30,10th Pass,False,Service,Tourism & Hospitality,New,,868950,155491.44,17.89,626563.56,86895.0,Bank of India,Bank-Cuttack-1,2,0,2,4,False,,False,,0,Operational,2024-09-17,1007623.34,77
PMEGP-2023-002641,APP-239551,KVIC-MAD-11,2024-25,2025-01-11,2025-02-26,2025-03-14,Madhya Pradesh,Jabalpur,Jabalpur-Block-5,Urban,Female,SC,33,Post Graduate,False,Manufacturing,Textile & Garments,New,,2431786,757589.61,31.15,1431017.79,243178.6,HDFC Bank,HDFC-Jabalpur-8,11,8,3,12,False,,False,,0,Operational,2026-02-25,8268299.08,86
PMEGP-2024-002642,APP-408342,KVIC-MAD-02,2025-26,2025-10-10,2025-12-10,2026-01-19,Madhya Pradesh,Ujjain,Ujjain-Block-1,Urban,Male,General,49,Post Graduate,False,Manufacturing,Handicrafts,New,,1151593,277621.51,24.11,758812.19,115159.3,Union Bank of India,Union-Ujjain-7,9,6,3,13,False,,False,,0,Operational,2026-10-22,3347170.58,84
PMEGP-2025-002643,APP-423598,KVIC-WES-10,2023-24,2024-03-18,2024-05-22,2024-06-20,West Bengal,Kolkata,Kolkata-Block-5,Rural,Male,SC,34,Post Graduate,True,Manufacturing,Non-Metallic Products,New,,1560234,545891.61,34.99,858318.99,156023.4,Bank of Baroda,Bank-Kolkata-6,3,2,1,11,False,,True,2026-01-12,5,Operational,2025-03-12,3951439.22,90
PMEGP-2023-002644,APP-763970,KVIC-MAD-13,2025-26,2025-07-19,2025-08-28,2025-10-18,Madhya Pradesh,Indore,Indore-Block-4,Rural,Female,OBC,30,10th Pass,False,Manufacturing,Bakery Products,New,,2414916,829934.56,34.37,1343489.84,241491.6,Bank of Baroda,Bank-Indore-6,10,6,4,10,False,,False,,0,Operational,2026-08-18,2993501.01,72
PMEGP-2024-002645,APP-762707,KVIC-ASS-06,2023-24,2023-09-03,2023-11-17,2023-12-28,Assam,Nagaon,Nagaon-Block-5,Rural,Female,SC,51,Below 10th,False,Manufacturing,Agro-based Products,New,,1930307,659812.24,34.18,1077464.06,193030.7,Union Bank of India,Union-Nagaon-8,5,3,2,6,False,,False,,0,Operational,2024-12-14,4010606.74,86
PMEGP-2025-002646,APP-352668,KVIC-ASS-13,2025-26,2025-06-04,2025-08-13,2025-09-13,Assam,Jorhat,Jorhat-Block-4,Urban,Male,General,27,Below 10th,False,Service,Education & Training,New,,304994,71677.83,23.5,202816.77,30499.4,Union Bank of India,Union-Jorhat-10,7,5,2,11,False,,False,,0,Operational,2026-04-03,705494.07,82
PMEGP-2023-002647,APP-150538,KVIC-WES-18,2025-26,2025-07-06,2025-09-29,2025-11-15,West Bengal,Howrah,Howrah-Block-5,Urban,Male,General,45,Technical/ITI,False,Service,Professional Services,New,,745210,152432.9,20.46,518256.1,74521.0,IndusInd Bank,IndusInd-Howrah-9,5,3,2,5,False,,False,,0,Operational,2026-07-22,2102985.31,73
PMEGP-2024-002648,APP-733414,KVIC-ODI-12,2024-25,2024-08-09,2024-11-03,2024-11-19,Odisha,Cuttack,Cuttack-Block-5,Rural,Male,ST,26,Post Graduate,False,Manufacturing,Non-Metallic Products,Upgraded,PMEGP-2020-027335,2177725,713300.68,32.75,1246651.82,217772.5,Punjab National Bank,Punjab-Cuttack-4,7,3,4,9,False,,False,,0,Operational,2025-05-30,3554317.35,92
PMEGP-2025-002649,APP-688719,KVIC-HAR-18,2024-25,2025-01-02,2025-02-15,2025-04-15,Haryana,Faridabad,Faridabad-Block-1,Urban,Male,OBC,36,Post Graduate,False,Manufacturing,Textile & Garments,New,,754395,139336.09,18.47,539619.41,75439.5,Indian Bank,Indian-Faridabad-10,6,3,3,0,False,,False,,0,Closed,2026-02-09,0.0,23
PMEGP-2023-002650,APP-714063,KVIC-HAR-16,2023-24,2023-05-05,2023-07-25,2023-08-17,Haryana,Faridabad,Faridabad-Block-4,Rural,Male,OBC,36,Technical/ITI,False,Service,Tourism & Hospitality,New,,777801,221981.54,28.54,478039.36,77780.1,State Bank of India,State-Faridabad-2,8,4,4,8,False,,False,,0,Operational,2024-03-24,2242149.54,94
PMEGP-2024-002651,APP-938649,KVIC-KAR-12,2024-25,2024-04-15,2024-05-19,2024-06-27,Karnataka,Bengaluru,Bengaluru-Block-5,Rural,Male,ST,32,Below 10th,True,Manufacturing,Textile & Garments,New,,1815298,569720.34,31.38,1064047.86,181529.8,Bank of Baroda,Bank-Bengaluru-4,12,5,7,0,False,,False,,0,Closed,2025-03-27,0.0,14
PMEGP-2025-002652,APP-326753,KVIC-KAR-03,2024-25,2024-05-08,2024-08-05,2024-09-01,Karnataka,Mangaluru,Mangaluru-Block-2,Urban,Male,SC,39,Below 10th,False,Manufacturing,Electronics & IT Hardware,New,,1660381,430407.03,25.92,1063935.87,166038.1,Bank of Baroda,Bank-Mangaluru-2,5,3,2,10,False,,False,,0,Operational,2025-03-11,5778273.29,70
PMEGP-2023-002653,APP-356278,KVIC-ASS-06,2024-25,2024-06-02,2024-08-06,2024-09-28,Assam,Jorhat,Jorhat-Block-4,Urban,Male,OBC,23,Below 10th,False,Service,Transportation,New,,852660,163622.98,19.19,603771.02,85266.0,Bank of India,Bank-Jorhat-10,2,1,1,3,False,,False,,0,Operational,2025-04-21,1702099.39,86
PMEGP-2024-002654,APP-910846,KVIC-RAJ-01,2025-26,2025-07-26,2025-09-25,2025-11-19,Rajasthan,Udaipur,Udaipur-Block-5,Rural,Male,ST,21,Technical/ITI,False,Service,Retail Trade,New,,923791,301237.38,32.61,530174.52,92379.1,Punjab National Bank,Punjab-Udaipur-10,7,4,3,6,False,,False,,0,Operational,2026-09-13,886224.3,77
PMEGP-2025-002655,APP-459403,KVIC-GUJ-08,2024-25,2024-07-18,2024-10-08,2024-11-03,Gujarat,Vadodara,Vadodara-Block-5,Urban,Male,General,37,10th Pass,False,Service,Entertainment Services,New,,735101,179393.79,24.4,482197.11,73510.1,Central Bank of India,Central-Vadodara-2,4,2,2,3,False,,False,,0,Under Observation,2025-07-21,630414.65,49
PMEGP-2023-002656,APP-853698,KVIC-PUN-15,2024-25,2024-12-09,2025-01-27,2025-03-10,Punjab,Ludhiana,Ludhiana-Block-1,Urban,Female,SC,24,Technical/ITI,False,Manufacturing,Agro-based Products,New,,1658570,458715.94,27.66,1033997.06,165857.0,Central Bank of India,Central-Ludhiana-1,5,3,2,10,False,,False,,0,Operational,2025-10-12,3545036.54,82
PMEGP-2024-002657,APP-295428,KVIC-UTT-08,2024-25,2024-04-17,2024-07-10,2024-08-10,Uttar Pradesh,Lucknow,Lucknow-Block-5,Urban,Male,General,54,Below 10th,False,Service,Business Services,New,,962409,179644.93,18.67,686523.17,96240.9,Canara Bank,Canara-Lucknow-5,7,2,5,6,False,,False,,0,Operational,2025-03-23,2938355.12,91
PMEGP-2025-002658,APP-314848,KVIC-HAR-12,2025-26,2025-05-13,2025-06-19,2025-07-28,Haryana,Gurugram,Gurugram-Block-1,Rural,Male,ST,34,10th Pass,False,Manufacturing,Paper & Paper Products,New,,1963589,683568.52,34.81,1083661.58,196358.9,Punjab National Bank,Punjab-Gurugram-9,6,3,3,6,False,,False,,0,Operational,2026-07-17,3264394.74,88
PMEGP-2023-002659,APP-890763,KVIC-MAD-12,2023-24,2023-09-27,2023-11-07,2024-01-06,Madhya Pradesh,Jabalpur,Jabalpur-Block-2,Rural,Male,General,30,Technical/ITI,False,Manufacturing,Mineral Products,New,,590032,177718.42,30.12,353310.38,59003.2,Bank of Baroda,Bank-Jabalpur-2,6,3,3,5,False,,False,,0,Operational,2024-07-29,1587430.74,78
PMEGP-2024-002660,APP-590023,KVIC-TAM-06,2024-25,2025-01-14,2025-03-07,2025-04-09,Tamil Nadu,Salem,Salem-Block-2,Rural,Male,OBC,45,Graduate,False,Service,Logistics & Warehousing,New,,227863,58827.05,25.82,146249.65,22786.3,Punjab National Bank,Punjab-Salem-2,5,2,3,10,False,,False,,0,Under Observation,2026-02-12,71308.42,43
PMEGP-2025-002661,APP-218425,KVIC-ODI-05,2025-26,2025-10-23,2025-12-19,2026-02-01,Odisha,Sambalpur,Sambalpur-Block-4,Urban,Male,General,21,10th Pass,False,Manufacturing,Chemical & Chemical Products,New,,701013,110382.43,15.75,520529.27,70101.3,Bank of India,Bank-Sambalpur-4,11,4,7,15,False,,False,,0,Operational,2026-10-04,1313630.37,89
PMEGP-2023-002662,APP-277508,KVIC-ODI-06,2023-24,2023-11-08,2024-01-05,2024-02-03,Odisha,Bhubaneswar,Bhubaneswar-Block-2,Rural,Male,OBC,23,Post Graduate,False,Service,Tourism & Hospitality,New,,513384,177027.23,34.48,285018.37,51338.4,Punjab National Bank,Punjab-Bhubaneswar-8,7,3,4,10,False,,False,,0,Operational,2024-09-23,1675282.1,85
PMEGP-2024-002663,APP-998765,KVIC-UTT-03,2023-24,2023-04-12,2023-05-30,2023-07-27,Uttar Pradesh,Varanasi,Varanasi-Block-2,Rural,Male,General,54,12th Pass,False,Service,Entertainment Services,New,,277867,80088.84,28.82,169991.46,27786.7,State Bank of India,State-Varanasi-6,2,0,2,7,False,,False,,0,Operational,2024-04-14,541660.08,90
PMEGP-2025-002664,APP-435260,KVIC-BIH-18,2024-25,2024-04-02,2024-06-04,2024-07-05,Bihar,Bhagalpur,Bhagalpur-Block-2,Urban,Male,ST,39,Graduate,False,Manufacturing,Metal Products,Upgraded,PMEGP-2019-004082,987975,339456.24,34.36,549721.26,98797.5,Central Bank of India,Central-Bhagalpur-9,7,4,3,11,False,,False,,0,Operational,2025-04-26,2787121.38,84
PMEGP-2023-002665,APP-616043,KVIC-BIH-15,2024-25,2024-04-26,2024-07-11,2024-07-26,Bihar,Gaya,Gaya-Block-1,Rural,Male,OBC,46,12th Pass,False,Manufacturing,Leather Products,Upgraded,PMEGP-2020-002644,1212491,326734.42,26.95,764507.48,121249.1,HDFC Bank,HDFC-Gaya-4,8,3,5,11,False,,False,,0,Operational,2025-07-24,3750429.36,93
PMEGP-2024-002666,APP-108156,KVIC-MAD-20,2025-26,2025-04-22,2025-06-22,2025-07-17,Madhya Pradesh,Indore,Indore-Block-4,Urban,Male,ST,49,10th Pass,False,Manufacturing,Agro-based Products,New,,788453,240913.19,30.56,468694.51,78845.3,HDFC Bank,HDFC-Indore-3,12,6,6,10,False,,False,,0,Under Observation,2026-02-12,264741.5,62
PMEGP-2025-002667,APP-673721,KVIC-RAJ-06,2024-25,2024-07-30,2024-09-06,2024-09-21,Rajasthan,Jaipur,Jaipur-Block-1,Rural,Male,SC,25,10th Pass,False,Manufacturing,Paper & Paper Products,Upgraded,PMEGP-2022-027996,2377771,775505.43,32.61,1364488.47,237777.1,Canara Bank,Canara-Jaipur-7,11,6,5,9,False,,False,,0,Operational,2025-04-07,4632669.93,93
PMEGP-2023-002668,APP-747968,KVIC-UTT-02,2025-26,2025-08-31,2025-10-02,2025-11-09,Uttar Pradesh,Kanpur,Kanpur-Block-3,Urban,Male,SC,46,12th Pass,False,Manufacturing,Food Processing,New,,638712,174009.41,27.24,400831.39,63871.2,Axis Bank,Axis-Kanpur-8,7,3,4,12,False,,False,,0,Operational,2026-05-27,1369737.93,88
PMEGP-2024-002669,APP-193024,KVIC-WES-12,2025-26,2025-07-27,2025-08-29,2025-10-25,West Bengal,Durgapur,Durgapur-Block-5,Urban,Female,OBC,49,Post Graduate,False,Service,Beauty & Wellness,New,,734999,170182.56,23.15,491316.54,73499.9,HDFC Bank,HDFC-Durgapur-7,3,1,2,2,False,,False,,0,Operational,2026-06-03,1828643.87,93
PMEGP-2025-002670,APP-923581,KVIC-MAD-10,2025-26,2025-10-21,2025-12-06,2025-12-24,Madhya Pradesh,Ujjain,Ujjain-Block-1,Rural,Male,SC,40,Post Graduate,False,Manufacturing,Leather Products,New,,668296,198263.77,29.67,403202.63,66829.6,Canara Bank,Canara-Ujjain-9,11,6,5,10,False,,False,,0,Operational,2026-11-16,2182386.29,66
PMEGP-2023-002671,APP-230334,KVIC-TEL-16,2025-26,2025-04-26,2025-07-13,2025-08-14,Telangana,Nizamabad,Nizamabad-Block-4,Urban,Male,General,46,Graduate,False,Manufacturing,Metal Products,New,,1372610,210185.3,15.31,1025163.7,137261.0,Punjab National Bank,Punjab-Nizamabad-10,8,5,3,0,False,,False,,0,Closed,2026-04-19,0.0,28
PMEGP-2024-002672,APP-518492,KVIC-UTT-04,2024-25,2024-04-15,2024-05-21,2024-07-05,Uttar Pradesh,Meerut,Meerut-Block-2,Rural,Male,OBC,49,Graduate,False,Service,Healthcare Services,New,,547189,154477.45,28.23,337992.65,54718.9,Punjab National Bank,Punjab-Meerut-8,8,4,4,13,False,,False,,0,Operational,2025-01-11,647440.43,69
PMEGP-2025-002673,APP-259981,KVIC-UTT-08,2025-26,2025-09-18,2025-10-31,2025-12-20,Uttar Pradesh,Varanasi,Varanasi-Block-3,Urban,Male,General,40,Graduate,False,Manufacturing,Rubber & Plastic Products,New,,2332859,494389.56,21.19,1605183.54,233285.9,Bank of Baroda,Bank-Varanasi-8,10,4,6,10,False,,False,,0,Operational,2026-09-08,8049127.33,92
PMEGP-2023-002674,APP-298806,KVIC-ASS-06,2023-24,2023-06-16,2023-07-19,2023-09-11,Assam,Dibrugarh,Dibrugarh-Block-5,Urban,Male,SC,55,12th Pass,False,Manufacturing,Rubber & Plastic Products,New,,1682853,570836.08,33.92,943731.62,168285.3,HDFC Bank,HDFC-Dibrugarh-8,6,2,4,9,False,,False,,0,Operational,2024-09-06,4590159.03,81
PMEGP-2024-002675,APP-623083,KVIC-PUN-07,2023-24,2023-06-29,2023-08-27,2023-09-21,Punjab,Bathinda,Bathinda-Block-2,Rural,Male,ST,42,Technical/ITI,False,Service,Repair & Maintenance,New,,917710,294688.33,32.11,531250.67,91771.0,Axis Bank,Axis-Bathinda-1,3,1,2,5,False,,False,,0,Operational,2024-03-26,1382339.15,93
PMEGP-2025-002676,APP-955194,KVIC-BIH-07,2025-26,2025-09-04,2025-10-19,2025-12-09,Bihar,Muzaffarpur,Muzaffarpur-Block-4,Rural,Female,SC,54,12th Pass,False,Manufacturing,Bakery Products,New,,1305566,413386.72,31.66,761622.68,130556.6,Union Bank of India,Union-Muzaffarpur-9,7,3,4,9,False,,False,,0,Operational,2026-07-11,2780628.88,86
PMEGP-2023-002677,APP-577010,KVIC-KAR-12,2024-25,2024-08-06,2024-10-12,2024-12-01,Karnataka,Hubballi,Hubballi-Block-4,Rural,Female,OBC,29,Technical/ITI,False,Service,IT & ITES,New,,832092,287725.18,34.58,461157.62,83209.2,Punjab National Bank,Punjab-Hubballi-9,7,3,4,11,False,,False,,0,Operational,2025-11-15,1419232.34,79
PMEGP-2024-002678,APP-524947,KVIC-MAD-08,2025-26,2025-05-13,2025-08-01,2025-08-25,Madhya Pradesh,Indore,Indore-Block-3,Urban,Male,OBC,36,12th Pass,False,Manufacturing,Textile & Garments,New,,2469386,397687.93,16.1,1824759.47,246938.6,Indian Bank,Indian-Indore-3,3,2,1,2,False,,False,,0,Operational,2026-06-06,5813226.62,78
PMEGP-2025-002679,APP-303876,KVIC-MAH-03,2023-24,2023-08-04,2023-09-20,2023-10-08,Maharashtra,Nagpur,Nagpur-Block-2,Rural,Male,OBC,44,Graduate,True,Service,Professional Services,New,,405777,132838.59,32.74,232360.71,40577.7,Union Bank of India,Union-Nagpur-6,3,1,2,7,False,,False,,0,Operational,2024-05-29,913211.75,77
PMEGP-2023-002680,APP-279649,KVIC-TAM-12,2023-24,2023-12-27,2024-03-01,2024-04-11,Tamil Nadu,Coimbatore,Coimbatore-Block-2,Rural,Male,General,50,Below 10th,True,Manufacturing,Paper & Paper Products,New,,1078683,303780.37,28.16,667034.33,107868.3,Union Bank of India,Union-Coimbatore-6,8,4,4,7,False,,False,,0,Operational,2025-03-24,2832681.28,95
PMEGP-2024-002681,APP-421370,KVIC-ASS-03,2025-26,2025-05-23,2025-07-09,2025-08-11,Assam,Silchar,Silchar-Block-1,Rural,Male,OBC,27,Graduate,False,Service,Education & Training,New,,478017,143070.77,29.93,287144.53,47801.7,ICICI Bank,ICICI-Silchar-5,4,3,1,7,False,,False,,0,Operational,2026-06-09,806436.57,85
PMEGP-2025-002682,APP-402848,KVIC-HAR-10,2023-24,2023-06-25,2023-09-11,2023-10-01,Haryana,Karnal,Karnal-Block-5,Rural,Female,ST,32,Technical/ITI,False,Manufacturing,Bakery Products,New,,1129680,368517.47,32.62,648194.53,112968.0,Indian Bank,Indian-Karnal-4,11,6,5,10,False,,False,,0,Operational,2024-06-30,3316433.23,67
PMEGP-2023-002683,APP-269261,KVIC-ASS-16,2023-24,2024-02-14,2024-03-22,2024-04-13,Assam,Jorhat,Jorhat-Block-3,Rural,Female,SC,32,12th Pass,False,Service,Logistics & Warehousing,New,,606213,206813.12,34.12,338778.58,60621.3,Union Bank of India,Union-Jorhat-3,6,4,2,11,False,,False,,0,Operational,2024-11-23,1948146.61,73
PMEGP-2024-002684,APP-562345,KVIC-HAR-17,2023-24,2023-07-14,2023-09-02,2023-09-30,Haryana,Karnal,Karnal-Block-5,Urban,Male,SC,52,12th Pass,False,Manufacturing,Bakery Products,New,,1852971,534240.18,28.83,1133433.72,185297.1,ICICI Bank,ICICI-Karnal-2,8,4,4,9,False,,False,,0,Operational,2024-03-28,4115597.88,66
